"","results_7..2..","results_7..3.."
"289",0.00111111111111111,"0"
"290",0.00333333333333333,"0"
"291",0.00444444444444444,"0"
"292",0.00222222222222222,"0"
"293",0.00111111111111111,"0"
"294",0,"0"
"295",0,"0"
"296",0.00222222222222222,"0"
"297",0,"0"
"298",0,"0"
"299",0.00888888888888889,"0"
"300",0.0244444444444444,"0"
"301",0.00444444444444444,"0"
"302",0,"0"
"303",0,"0"
"304",0.0411111111111111,"0"
"305",0,"0"
"306",0,"0"
"307",0.00333333333333333,"0"
"308",0,"0"
"309",0.00888888888888889,"0"
"310",0,"0"
"311",0,"0"
"312",0.00111111111111111,"0"
"313",0,"0"
"314",0.00111111111111111,"0"
"315",0.0611111111111111,"0"
"316",0.00888888888888889,"0"
"317",0.00333333333333333,"0"
"318",0.00444444444444444,"0"
"319",0.0111111111111111,"0"
"320",0,"0"
"321",0,"0"
"322",0,"0"
"323",0,"0"
"324",0,"0"
"325",0.00111111111111111,"0"
"326",0.00444444444444444,"0"
"327",0,"0"
"328",0.00222222222222222,"0"
"329",0,"0"
"330",0.00555555555555556,"0"
"331",0,"0"
"332",0,"0"
"333",0.00777777777777778,"0"
"334",0.0122222222222222,"0"
"335",0,"0"
"336",0.00333333333333333,"0"
"337",0.00333333333333333,"0"
"338",0.0733333333333333,"0"
"339",0.00222222222222222,"0"
"340",0.00222222222222222,"0"
"341",0.0166666666666667,"0"
"342",0.00555555555555556,"0"
"343",0,"0"
"344",0.00888888888888889,"0"
"345",0.0111111111111111,"0"
"346",0.01,"0"
"347",0.00111111111111111,"0"
"348",0.00333333333333333,"0"
"349",0.00444444444444444,"0"
"350",0,"0"
"351",0,"0"
"352",0.00111111111111111,"0"
"353",0.00222222222222222,"0"
"354",0.0111111111111111,"0"
"355",0.00111111111111111,"0"
"356",0.00222222222222222,"0"
"357",0.00666666666666667,"0"
"358",0.0155555555555556,"0"
"359",0.0111111111111111,"0"
"360",0.00111111111111111,"0"
"361",0.0255555555555556,"0"
"362",0.00444444444444444,"0"
"363",0,"0"
"364",0.0277777777777778,"0"
"365",0.00222222222222222,"0"
"366",0.00444444444444444,"0"
"367",0.0444444444444444,"0"
"368",0.00111111111111111,"0"
"369",0.00111111111111111,"0"
"370",0.0366666666666667,"0"
"371",0,"0"
"372",0.00111111111111111,"0"
"373",0.00888888888888889,"0"
"374",0.00111111111111111,"0"
"375",0,"0"
"376",0,"0"
"377",0.00444444444444444,"0"
"378",0.00333333333333333,"0"
"379",0.00777777777777778,"0"
"380",0,"0"
"381",0,"0"
"382",0.00888888888888889,"0"
"383",0,"0"
"384",0,"0"
"385",0,"0"
"386",0.00555555555555556,"0"
"387",0.0122222222222222,"0"
"388",0.00111111111111111,"0"
"389",0.00111111111111111,"0"
"390",0.00555555555555556,"0"
"391",0.00111111111111111,"0"
"392",0,"0"
"393",0,"0"
"394",0,"0"
"395",0,"0"
"396",0,"0"
"397",0.00333333333333333,"0"
"398",0.0977777777777778,"0"
"399",0.0777777777777778,"0"
"400",0.00666666666666667,"0"
"401",0.00666666666666667,"0"
"402",0.0366666666666667,"0"
"403",0,"0"
"404",0.0533333333333333,"0"
"405",0.01,"0"
"406",0.127777777777778,"0"
"407",0,"0"
"408",0.00111111111111111,"0"
"409",0,"0"
"410",0,"0"
"411",0.00555555555555556,"0"
"412",0.00333333333333333,"0"
"413",0.00222222222222222,"0"
"414",0,"0"
"415",0.00111111111111111,"0"
"416",0,"0"
"417",0.142222222222222,"0"
"418",0.00666666666666667,"0"
"419",0.0555555555555556,"0"
"420",0.0333333333333333,"0"
"421",0.00444444444444444,"0"
"422",0.00333333333333333,"0"
"423",0.00888888888888889,"0"
"424",0.0244444444444444,"0"
"425",0.00777777777777778,"0"
"426",0.00333333333333333,"0"
"427",0.00888888888888889,"0"
"428",0.0288888888888889,"0"
"429",0.0244444444444444,"0"
"430",0,"0"
"431",0,"0"
"432",0.0877777777777778,"0"
"433",0.00444444444444444,"0"
"434",0,"0"
"435",0.00444444444444444,"0"
"436",0.00666666666666667,"0"
"437",0.0111111111111111,"0"
"438",0,"0"
"439",0.0855555555555556,"0"
"440",0.00333333333333333,"0"
"441",0.0355555555555556,"0"
"442",0.0222222222222222,"0"
"443",0.00666666666666667,"0"
"444",0.00111111111111111,"0"
"445",0,"0"
"446",0.0422222222222222,"0"
"447",0.00555555555555556,"0"
"448",0.00555555555555556,"0"
"449",0.0233333333333333,"0"
"450",0.00777777777777778,"0"
"451",0,"0"
"452",0.03,"0"
"453",0,"0"
"454",0,"0"
"455",0,"0"
"456",0.00333333333333333,"0"
"457",0,"0"
"458",0,"0"
"459",0.0355555555555556,"0"
"460",0.0122222222222222,"0"
"461",0.00333333333333333,"0"
"462",0.00777777777777778,"0"
"463",0.0644444444444444,"0"
"464",0.133333333333333,"0"
"465",0.286666666666667,"0"
"466",0.0233333333333333,"0"
"467",0.0111111111111111,"0"
"468",0.0133333333333333,"0"
"469",0.0233333333333333,"0"
"470",0.0177777777777778,"0"
"471",0.0344444444444444,"0"
"472",0.00111111111111111,"0"
"473",0.0144444444444444,"0"
"474",0.0211111111111111,"0"
"475",0.0211111111111111,"0"
"476",0.00666666666666667,"0"
"477",0.101111111111111,"0"
"478",0.00888888888888889,"0"
"479",0.0166666666666667,"0"
"480",0.0288888888888889,"0"
"481",0,"0"
"482",0.0633333333333333,"0"
"483",0.0733333333333333,"0"
"484",0.0233333333333333,"0"
"485",0.0266666666666667,"0"
"486",0,"0"
"487",0,"0"
"488",0.0344444444444444,"0"
"489",0.0122222222222222,"0"
"490",0.152222222222222,"0"
"491",0.0433333333333333,"0"
"492",0.0255555555555556,"0"
"493",0.0111111111111111,"0"
"494",0.0266666666666667,"0"
"495",0.0222222222222222,"0"
"496",0.00222222222222222,"0"
"497",0.0355555555555556,"0"
"498",0.00333333333333333,"0"
"499",0.00333333333333333,"0"
"500",0.00555555555555556,"0"
"501",0.00777777777777778,"0"
"502",0.0111111111111111,"0"
"503",0.0111111111111111,"0"
"504",0.00888888888888889,"0"
"505",0.0255555555555556,"0"
"506",0.0377777777777778,"0"
"507",0.0388888888888889,"0"
"508",0.0755555555555556,"0"
"509",0.0222222222222222,"0"
"510",0.0866666666666667,"0"
"511",0,"0"
"512",0.00666666666666667,"0"
"513",0.0933333333333333,"0"
"514",0.0255555555555556,"0"
"515",0.0288888888888889,"0"
"516",0.0366666666666667,"0"
"517",0.03,"0"
"518",0.00444444444444444,"0"
"519",0.0477777777777778,"0"
"520",0.306666666666667,"0"
"521",0.00666666666666667,"0"
"522",0.152222222222222,"0"
"523",0.225555555555556,"0"
"524",0.00222222222222222,"0"
"525",0.188888888888889,"0"
"526",0.0277777777777778,"0"
"527",0.0122222222222222,"0"
"528",0.00333333333333333,"0"
"529",0,"0"
"530",0.0122222222222222,"0"
"531",0.0355555555555556,"0"
"532",0.0777777777777778,"0"
"533",0.0211111111111111,"0"
"534",0.0855555555555556,"0"
"535",0.115555555555556,"0"
"536",0.0166666666666667,"0"
"537",0.0366666666666667,"0"
"538",0.133333333333333,"0"
"539",0.0944444444444444,"0"
"540",0.215555555555556,"0"
"541",0.207777777777778,"0"
"542",0.304444444444444,"0"
"543",0.41,"0"
"544",0.42,"0"
"545",0.396666666666667,"0"
"546",0.0644444444444444,"0"
"547",0.264444444444444,"0"
"548",0.0188888888888889,"0"
"549",0.0255555555555556,"0"
"550",0.202222222222222,"0"
"551",0.197777777777778,"0"
"552",0.414444444444444,"0"
"553",0.392222222222222,"0"
"554",0.348888888888889,"0"
"555",0.34,"0"
"556",0.527777777777778,"0"
"557",0.16,"0"
"558",0.304444444444444,"0"
"559",0.318888888888889,"0"
"560",0.308888888888889,"0"
"561",0.231111111111111,"0"
"562",0.335555555555556,"0"
"563",0.153333333333333,"0"
"564",0.164444444444444,"0"
"565",0.303333333333333,"0"
"566",0.286666666666667,"0"
"567",0.333333333333333,"0"
"568",0.308888888888889,"0"
"569",0.297777777777778,"0"
"570",0.397777777777778,"0"
"571",0.447777777777778,"0"
"572",0.35,"0"
"573",0.282222222222222,"0"
"574",0.37,"0"
"575",0.257777777777778,"0"
"576",0.246666666666667,"0"
"577",0.224444444444444,"0"
"578",0.193333333333333,"0"
"579",0.788888888888889,"0"
"580",0.366666666666667,"0"
"581",0.146666666666667,"0"
"582",0.335555555555556,"0"
"583",0.302222222222222,"0"
"584",0.188888888888889,"0"
"585",0.326666666666667,"0"
"586",0.106666666666667,"0"
"587",0.157777777777778,"0"
"588",0.145555555555556,"0"
"589",0.351111111111111,"0"
"590",0.317777777777778,"0"
"591",0.243333333333333,"0"
"592",0.514444444444444,"0"
"593",0.243333333333333,"0"
"594",0.242222222222222,"0"
"595",0.287777777777778,"0"
"596",0.388888888888889,"0"
"597",0.417777777777778,"0"
"598",0.606666666666667,"0"
"599",0.372222222222222,"0"
"600",0.154444444444444,"0"
"601",0.136666666666667,"0"
"602",0.235555555555556,"0"
"603",0.305555555555556,"0"
"604",0.513333333333333,"0"
"605",0.242222222222222,"0"
"606",0.332222222222222,"0"
"607",0.441111111111111,"0"
"608",0.272222222222222,"0"
"609",0.112222222222222,"0"
"610",0.136666666666667,"0"
"611",0.61,"0"
"612",0.145555555555556,"0"
"613",0.39,"0"
"614",0.188888888888889,"0"
"615",0.265555555555556,"0"
"616",0.483333333333333,"0"
"617",0.24,"0"
"618",0.283333333333333,"0"
"619",0.245555555555556,"0"
"620",0.418888888888889,"0"
"621",0.464444444444444,"0"
"622",0.473333333333333,"0"
"623",0.265555555555556,"0"
"624",0.498888888888889,"0"
"625",0.471111111111111,"0"
"626",0.618888888888889,"0"
"627",0.552222222222222,"0"
"628",0.715555555555556,"0"
"629",0.573333333333333,"0"
"630",0.413333333333333,"0"
"631",0.598888888888889,"0"
"632",0.45,"0"
"633",0.232222222222222,"0"
"634",0.425555555555556,"0"
"635",0.474444444444444,"0"
"636",0.346666666666667,"0"
"637",0.547777777777778,"0"
"638",0.892222222222222,"0"
"639",0.271111111111111,"0"
"640",0.303333333333333,"0"
"641",0.3,"0"
"642",0.411111111111111,"0"
"643",0.964444444444444,"0"
"644",0.866666666666667,"0"
"645",0.67,"0"
"646",0.718888888888889,"0"
"647",0.541111111111111,"0"
"648",0.383333333333333,"0"
"649",0.373333333333333,"0"
"650",0.201111111111111,"0"
"651",0.462222222222222,"0"
"652",0.875555555555556,"0"
"653",0.778888888888889,"0"
"654",0.312222222222222,"0"
"655",0.615555555555556,"0"
"656",0.34,"0"
"657",0.37,"0"
"658",0.251111111111111,"0"
"659",0.373333333333333,"0"
"660",0.637777777777778,"0"
"661",0.767777777777778,"0"
"662",0.78,"0"
"663",0.838888888888889,"0"
"664",0.664444444444444,"0"
"665",0.503333333333333,"0"
"666",0.33,"0"
"667",0.464444444444444,"0"
"668",0.376666666666667,"0"
"669",0.283333333333333,"0"
"670",0.233333333333333,"0"
"671",0.224444444444444,"0"
"672",0.536666666666667,"0"
"673",0.622222222222222,"0"
"674",0.577777777777778,"0"
"675",0.623333333333333,"0"
"676",0.568888888888889,"0"
"677",0.288888888888889,"0"
"678",0.404444444444444,"0"
"679",0.32,"0"
"680",0.507777777777778,"0"
"681",0.142222222222222,"0"
"682",0.145555555555556,"0"
"683",0.663333333333333,"0"
"684",0.68,"0"
"685",0.596666666666667,"0"
"686",0.613333333333333,"0"
"687",0.311111111111111,"0"
"688",0.226666666666667,"0"
"689",0.25,"0"
"690",0.537777777777778,"0"
"691",0.383333333333333,"0"
"692",0.34,"0"
"693",0.2,"0"
"694",0.29,"0"
"695",0.54,"0"
"696",0.63,"0"
"697",0.451111111111111,"0"
"698",0.381111111111111,"0"
"699",0.307777777777778,"0"
"700",0.148888888888889,"0"
"701",0.112222222222222,"0"
"702",0.398888888888889,"0"
"703",0.493333333333333,"0"
"704",0.363333333333333,"0"
"705",0.504444444444444,"0"
"706",0.308888888888889,"0"
"707",0.455555555555556,"0"
"708",0.412222222222222,"0"
"709",0.631111111111111,"0"
"710",0.741111111111111,"0"
"711",0.521111111111111,"0"
"712",0.327777777777778,"0"
"713",0.291111111111111,"0"
"714",0.377777777777778,"0"
"715",0.652222222222222,"0"
"716",0.52,"0"
"717",0.361111111111111,"0"
"718",0.392222222222222,"0"
"719",0.246666666666667,"0"
"720",0.307777777777778,"0"
"721",0.361111111111111,"0"
"722",0.235555555555556,"0"
"723",0.423333333333333,"0"
"724",0.461111111111111,"0"
"725",0.248888888888889,"0"
"726",0.552222222222222,"0"
"727",0.782222222222222,"0"
"728",0.79,"0"
"729",0.528888888888889,"0"
"730",0.785555555555556,"0"
"731",0.213333333333333,"0"
"732",0.46,"0"
"733",0.372222222222222,"0"
"734",0.318888888888889,"0"
"735",0.695555555555556,"0"
"736",0.733333333333333,"0"
"737",0.49,"0"
"738",0.107777777777778,"0"
"739",0.101111111111111,"0"
"740",0.21,"0"
"741",0.181111111111111,"0"
"742",0.356666666666667,"0"
"743",0.343333333333333,"0"
"744",0.496666666666667,"0"
"745",0.601111111111111,"0"
"746",0.497777777777778,"0"
"747",0.542222222222222,"0"
"748",0.26,"0"
"749",0.302222222222222,"0"
"750",0.457777777777778,"0"
"751",0.248888888888889,"0"
"752",0.282222222222222,"0"
"753",0.242222222222222,"0"
"754",0.576666666666667,"0"
"755",0.637777777777778,"0"
"756",0.52,"0"
"757",0.558888888888889,"0"
"758",0.515555555555556,"0"
"759",0.363333333333333,"0"
"760",0.315555555555556,"0"
"761",0.502222222222222,"0"
"762",0.218888888888889,"0"
"763",0.164444444444444,"0"
"764",0.402222222222222,"0"
"765",0.485555555555556,"0"
"766",0.396666666666667,"0"
"767",0.53,"0"
"768",0.237777777777778,"0"
"769",0.214444444444444,"0"
"770",0.332222222222222,"0"
"771",0.506666666666667,"0"
"772",0.585555555555556,"0"
"773",0.552222222222222,"0"
"774",0.556666666666667,"0"
"775",0.617777777777778,"0"
"776",0.581111111111111,"0"
"777",0.391111111111111,"0"
"778",0.121111111111111,"0"
"779",0.266666666666667,"0"
"780",0.166666666666667,"0"
"781",0.768888888888889,"0"
"782",0.805555555555556,"0"
"783",0.442222222222222,"0"
"784",0.231111111111111,"0"
"785",0.538888888888889,"0"
"786",0.582222222222222,"0"
"787",0.502222222222222,"0"
"788",0.467777777777778,"0"
"789",0.473333333333333,"0"
"790",0.553333333333333,"0"
"791",0.274444444444444,"0"
"792",0.416666666666667,"0"
"793",0.386666666666667,"0"
"794",0.531111111111111,"0"
"795",0.535555555555556,"0"
"796",0.468888888888889,"0"
"797",0.388888888888889,"0"
"798",0.378888888888889,"0"
"799",0.55,"0"
"800",0.595555555555556,"0"
"801",0.615555555555556,"0"
"802",0.376666666666667,"0"
"803",0.144444444444444,"0"
"804",0.188888888888889,"0"
"805",0.21,"0"
"806",0.407777777777778,"0"
"807",0.515555555555556,"0"
"808",0.714444444444444,"0"
"809",0.56,"0"
"810",0.542222222222222,"0"
"811",0.664444444444444,"0"
"812",0.62,"0"
"813",0.557777777777778,"0"
"814",0.35,"0"
"815",0.578888888888889,"0"
"816",0.4,"0"
"817",0.62,"0"
"818",0.43,"0"
"819",0.377777777777778,"0"
"820",0.353333333333333,"0"
"821",0.5,"0"
"822",0.632222222222222,"0"
"823",0.207777777777778,"0"
"824",0.423333333333333,"0"
"825",0.553333333333333,"0"
"826",0.31,"0"
"827",0.156666666666667,"0"
"828",0.325555555555556,"0"
"829",0.134444444444444,"0"
"830",0.751111111111111,"0"
"831",0.544444444444444,"0"
"832",0.345555555555556,"0"
"833",0.398888888888889,"0"
"834",0.471111111111111,"0"
"835",0.526666666666667,"0"
"836",0.567777777777778,"0"
"837",0.808888888888889,"0"
"838",0.607777777777778,"0"
"839",0.477777777777778,"0"
"840",0.59,"0"
"841",0.497777777777778,"0"
"842",0.624444444444444,"0"
"843",0.496666666666667,"0"
"844",0.167777777777778,"0"
"845",0.536666666666667,"0"
"846",0.42,"0"
"847",0.155555555555556,"0"
"848",0.256666666666667,"0"
"849",0.584444444444444,"0"
"850",0.645555555555556,"0"
"851",0.75,"0"
"852",0.598888888888889,"0"
"853",0.678888888888889,"0"
"854",0.366666666666667,"0"
"855",0.456666666666667,"0"
"856",0.581111111111111,"0"
"857",0.658888888888889,"0"
"858",0.426666666666667,"0"
"859",0.656666666666667,"0"
"860",0.427777777777778,"0"
"861",0.634444444444444,"0"
"862",0.61,"0"
"863",0.66,"0"
"864",0.434444444444444,"0"
"865",0.182222222222222,"0"
"866",0.297777777777778,"0"
"867",0.292222222222222,"0"
"868",0.372222222222222,"0"
"869",0.293333333333333,"0"
"870",0.303333333333333,"0"
"871",0.256666666666667,"0"
"872",0.828888888888889,"0"
"873",0.528888888888889,"0"
"874",0.57,"0"
"875",0.806666666666667,"0"
"876",0.597777777777778,"0"
"877",0.372222222222222,"0"
"878",0.537777777777778,"0"
"879",0.67,"0"
"880",0.497777777777778,"0"
"881",0.365555555555556,"0"
"882",0.304444444444444,"0"
"883",0.178888888888889,"0"
"884",0.421111111111111,"0"
"885",0.518888888888889,"0"
"886",0.318888888888889,"0"
"887",0.152222222222222,"0"
"888",0.528888888888889,"0"
"889",0.24,"0"
"890",0.267777777777778,"0"
"891",0.25,"0"
"892",0.678888888888889,"0"
"893",0.477777777777778,"0"
"894",0.701111111111111,"0"
"895",0.628888888888889,"0"
"896",0.501111111111111,"0"
"897",0.585555555555556,"0"
"898",0.555555555555556,"0"
"899",0.672222222222222,"0"
"900",0.786666666666667,"0"
"901",0.686666666666667,"0"
"902",0.647777777777778,"0"
"903",0.738888888888889,"0"
"904",0.718888888888889,"0"
"905",0.677777777777778,"0"
"906",0.875555555555556,"0"
"907",0.445555555555556,"0"
"908",0.384444444444444,"0"
"909",0.35,"0"
"910",0.241111111111111,"0"
"911",0.236666666666667,"0"
"912",0.441111111111111,"0"
"913",0.504444444444444,"0"
"914",0.426666666666667,"0"
"915",0.196666666666667,"0"
"916",0.438888888888889,"0"
"917",0.294444444444444,"0"
"918",0.158888888888889,"0"
"919",0.278888888888889,"0"
"920",0.526666666666667,"0"
"921",0.21,"0"
"922",0.207777777777778,"0"
"923",0.456666666666667,"0"
"924",0.592222222222222,"0"
"925",0.545555555555556,"0"
"926",0.32,"0"
"927",0.517777777777778,"0"
"928",0.691111111111111,"0"
"929",0.58,"0"
"930",0.57,"0"
"931",0.616666666666667,"0"
"932",0.804444444444444,"0"
"933",0.653333333333333,"0"
"934",0.591111111111111,"0"
"935",0.696666666666667,"0"
"936",0.603333333333333,"0"
"937",0.566666666666667,"0"
"938",0.413333333333333,"0"
"939",0.376666666666667,"0"
"940",0.273333333333333,"0"
"941",0.507777777777778,"0"
"942",0.394444444444444,"0"
"943",0.525555555555556,"0"
"944",0.332222222222222,"0"
"945",0.331111111111111,"0"
"946",0.174444444444444,"0"
"947",0.337777777777778,"0"
"948",0.166666666666667,"0"
"949",0.254444444444444,"0"
"950",0.275555555555556,"0"
"951",0.365555555555556,"0"
"952",0.302222222222222,"0"
"953",0.292222222222222,"0"
"954",0.304444444444444,"0"
"955",0.297777777777778,"0"
"956",0.323333333333333,"0"
"957",0.367777777777778,"0"
"958",0.493333333333333,"0"
"959",0.638888888888889,"0"
"960",0.571111111111111,"0"
"961",0.477777777777778,"0"
"962",0.485555555555556,"0"
"963",0.406666666666667,"0"
"964",0.567777777777778,"0"
"965",0.745555555555556,"0"
"966",0.672222222222222,"0"
"967",0.675555555555556,"0"
"968",0.665555555555556,"0"
"969",0.687777777777778,"0"
"970",0.675555555555556,"0"
"971",0.758888888888889,"0"
"972",0.713333333333333,"0"
"973",0.657777777777778,"0"
"974",0.541111111111111,"0"
"975",0.424444444444444,"0"
"976",0.55,"0"
"977",0.382222222222222,"0"
"978",0.391111111111111,"0"
"979",0.364444444444444,"0"
"980",0.28,"0"
"981",0.3,"0"
"982",0.617777777777778,"0"
"983",0.438888888888889,"0"
"984",0.444444444444444,"0"
"985",0.444444444444444,"0"
"986",0.415555555555556,"0"
"987",0.344444444444444,"0"
"988",0.416666666666667,"0"
"989",0.374444444444444,"0"
"990",0.574444444444444,"0"
"991",0.428888888888889,"0"
"992",0.133333333333333,"0"
"993",0.164444444444444,"0"
"994",0.251111111111111,"0"
"995",0.755555555555556,"0"
"996",0.132222222222222,"0"
"997",0.602222222222222,"0"
"998",0.613333333333333,"0"
"999",0.37,"0"
"1000",0.383333333333333,"0"
"1001",0.474444444444444,"0"
"1002",0.448888888888889,"0"
"1003",0.51,"0"
"1004",0.657777777777778,"0"
