Unnamed: 0,Heracleum.sosnowskyi,X_soc_5.15,X_silt_5.15,X_sand_5.15,X_cfvo_5.15,X_cec_5.15,bio_1,bio_2,bio_3,bio_4,bio_5,bio_6,bio_7,bio_8,bio_9,bio_10,bio_11,bio_12,bio_13,bio_14,bio_15,bio_16,bio_17,bio_18,bio_19,long1,lat1,clim_long1,clim_lat1
949,1,84.629020690918,22.6946201324463,38.294189453125,7.41885709762573,22.873083114624,4.92586755752563,7.82223272323608,21.2331638336182,978.037109375,23.672174453735398,-13.518207550048801,37.1903839111328,14.724463462829599,-4.2943868637085005,16.465641021728498,-7.20416688919067,659.439697265625,107.165802001953,22.586767196655302,45.8385238647461,258.704467773438,92.1693496704102,248.168273925781,111.924995422363,34.484142,58.220096999999996,34.416709533,58.249993667
1661,1,81.79302978515621,38.717124938964794,45.4171295166016,10.506535530090302,26.6122741699219,5.0424919128417995,7.8219294548034695,21.3768081665039,970.7658081054691,23.722177505493196,-13.2443952560425,36.96657180786129,14.7483167648315,-3.68164610862732,16.5241165161133,-6.9732403755188,658.42578125,106.81336212158199,22.580364227294897,45.3970794677734,255.144973754883,93.2667388916016,243.495178222656,113.722152709961,34.5211915,57.9140645,34.583376233,57.916660267
1372,1,103.84752655029301,30.959661483764602,52.1794967651367,9.908698081970211,27.8682422637939,5.21319818496704,7.9698958396911594,21.8199844360352,966.448852539062,23.8972282409668,-13.0442419052124,36.9414710998535,14.799269676208501,-3.7656066417694105,16.6445846557617,-6.76252889633179,666.652282714844,110.57186889648399,23.479900360107397,46.6370658874512,256.504516601562,94.9560317993164,243.671463012695,116.031784057617,34.646664,57.0398395,34.583376233,57.083326766999996
647,1,34.1793251037598,42.7066078186035,26.056493759155302,9.54747200012207,34.672943115234396,6.46501159667969,8.466062545776369,22.5253067016602,1028.61999511719,25.847337722778303,-12.0537118911743,37.901050567627,13.814189910888699,1.27396893501282,18.567459106445302,-6.24847936630249,628.9873046875,106.953819274902,19.700159072876,47.6711273193359,231.912048339844,99.320068359375,202.461715698242,137.845123291016,36.24071,52.292965,36.250043233,52.249992467
143,1,44.1444969177246,39.2267608642578,37.465629577636705,9.55209159851074,28.5556297302246,6.159204006195071,7.690932750701901,21.5176849365234,980.7842407226559,24.4498119354248,-11.6481523513794,36.0979652404785,14.8324518203735,0.788458347320557,17.7249393463135,-5.9580364227294895,637.6043701171881,107.23175048828101,21.0085353851318,45.6395416259766,237.286834716797,102.480758666992,213.087982177734,132.84635925293,35.570402,53.615198,35.583376433000005,53.583326067
521,1,28.683744430542003,36.965633392334,18.633590698242198,8.999680519104,24.779338836669897,6.76924657821655,8.44834232330322,22.408033370971697,1034.05908203125,26.211353302002,-11.7954196929932,38.0067710876465,12.695629119872999,1.22050929069519,18.889600753784197,-6.06154203414917,609.538146972656,103.25011444091801,17.9597263336182,48.64176940917971,225.291656494141,94.5158538818359,189.574417114258,135.29455566406202,36.517741,51.715917,36.583376633,51.749992367
773,1,44.1444969177246,39.2267608642578,37.465629577636705,9.55209159851074,28.5556297302246,6.159204006195071,7.690932750701901,21.5176849365234,980.7842407226559,24.4498119354248,-11.6481523513794,36.0979652404785,14.8324518203735,0.788458347320557,17.7249393463135,-5.9580364227294895,637.6043701171881,107.23175048828101,21.0085353851318,45.6395416259766,237.286834716797,102.480758666992,213.087982177734,132.84635925293,35.561778000000004,53.626236,35.583376433000005,53.583326067
133,1,28.683744430542003,36.965633392334,18.633590698242198,8.999680519104,24.779338836669897,6.76924657821655,8.44834232330322,22.408033370971697,1034.05908203125,26.211353302002,-11.7954196929932,38.0067710876465,12.695629119872999,1.22050929069519,18.889600753784197,-6.06154203414917,609.538146972656,103.25011444091801,17.9597263336182,48.64176940917971,225.291656494141,94.5158538818359,189.574417114258,135.29455566406202,36.520301,51.7057,36.583376633,51.749992367
1556,1,53.8389739990234,32.2647476196289,44.6568603515625,13.291411399841301,30.927598953247102,3.6968929767608603,8.33065795898438,19.5930290222168,1158.20202636719,25.1842193603516,-17.5163173675537,42.700534820556605,12.539313316345199,-2.38186001777649,17.4028167724609,-10.665583610534698,586.795715332031,90.73556518554692,17.2984466552734,43.2548599243164,212.10217285156202,95.1757049560547,186.842376708984,119.048812866211,51.5443244,57.1014312,51.583379633,57.083326766999996
1418,1,141.4423828125,36.590911865234396,53.7825241088867,11.874150276184098,26.4021778106689,3.76052784919739,7.068499565124509,19.273248672485398,966.8616333007809,22.4182319641113,-14.649696350097699,37.067928314209,13.6471405029297,-3.99612665176392,15.4117851257324,-8.13896083831787,632.278625488281,101.619735717773,18.4391689300537,46.2441062927246,249.103851318359,88.2869033813477,235.884353637695,112.34250640869101,34.2397941,61.8752547,34.250042833,61.916661067
879,1,51.3336372375488,40.621654510498,40.1122436523438,9.2564001083374,30.2645778656006,5.913443088531491,7.75923347473145,21.4568023681641,990.6220092773441,24.407094955444304,-12.1201696395874,36.5272674560547,14.737308502197301,-0.678829252719879,17.5856018066406,-6.3549666404724094,634.753479003906,109.059921264648,21.065198898315398,46.979061126709006,239.15100097656202,98.6676254272461,218.721008300781,124.521644592285,35.331881,54.114817,35.250043033000004,54.083326166999996
1609,1,104.30500793456999,31.7220268249512,47.9266014099121,9.81660270690918,26.6948947906494,5.27430486679077,7.82761669158936,21.904670715332,945.6831665039059,23.6182975769043,-12.526359558105499,36.1446571350098,14.7857179641724,-2.98472762107849,16.5040874481201,-6.37760066986084,667.900634765625,111.308662414551,23.2548713684082,47.4348487854004,256.697479248047,94.65472412109379,243.750198364258,116.85120391845699,34.6302907,56.5885671,34.583376233,56.583326667
1086,1,51.3336372375488,40.621654510498,40.1122436523438,9.2564001083374,30.2645778656006,5.913443088531491,7.75923347473145,21.4568023681641,990.6220092773441,24.407094955444304,-12.1201696395874,36.5272674560547,14.737308502197301,-0.678829252719879,17.5856018066406,-6.3549666404724094,634.753479003906,109.059921264648,21.065198898315398,46.979061126709006,239.15100097656202,98.6676254272461,218.721008300781,124.521644592285,35.319741,54.115377,35.250043033000004,54.083326166999996
